smiles,cluster,silhouette
C1NCC12CNO2,1.0,0.3782962318280676
C1NCC12CNC2,3.0,0.20509827549639642
C1NCC12COC2,0.0,-0.041339381867893425
C1CC2(CNC2)N1,3.0,0.10671901937690301
C1CNC2(C1)CNC2,3.0,0.16591790428345768
C1CSC2(CNC2)N1,2.0,0.3664672886831484
C1CC2(CCN2)CN1,3.0,0.10055273367957965
C1CNC2(C1)CCNC2,2.0,0.4780383207474688
C1CCC2(CCNC2)NC1,2.0,0.6640504024654065
C1CC2(CCN1)NCCO2,1.0,0.03073371589274335
C1CNCC2(C1)CNC2,2.0,0.5073086524464853
C1CC2(CCN1)CCN2,2.0,0.5364964653973163
C1COCC2(CNC2)N1,1.0,0.3843264506054842
C1COC2(CN1)CNC2,1.0,0.4079336307966868
C1CNC2(CNC2)OC1,1.0,0.49966794294608197
C1CNCC2(C1)CCCN2,2.0,0.6680074397548592
C1COC2(CCNC2)CN1,1.0,0.353360582803265
C1CCC2(CCNCC2)NC1,2.0,0.6002267968074759
C1CCC2(CNC1)CNC2,2.0,0.6666431321689865
C1CNC2(CC2)CN1,3.0,-0.04237967971626127
C1CCC2(C1)CNCCN2,2.0,0.6836459626461227
C1CC2CNC1CN2,3.0,0.26286801774554625
C1CC2CNCC1N2,3.0,0.37598852672705685
C1NC[C@@H]2C[C@H]1CN2,3.0,0.38098232864862774
C1C[C@H]2C[C@H](CN2)N1,3.0,0.3470555037987717
C1CC2CNC1[C@H]1CNC[C@@H]21,2.0,0.3282224287316274
C1CC2NCC1C1CNCC21,2.0,0.4711792344361389
C1NC[C@H]2N[C@@H]12,3.0,0.20285163036720985
C1CN[C@@H]2C[C@@H]2N1,3.0,0.41683600200200827
C1NCC2CNCC12,3.0,0.3494603506859752
C[C@]12CNC[C@@]1(C)CNC2,3.0,0.01681735509978826
C1CO[C@H]2CNC[C@H]2N1,1.0,0.5235593903435461
C1C[C@@H]2CN[C@@H]2CN1,3.0,0.35142964273821453
C1C[C@@H]2NC[C@@H]2CN1,3.0,0.34992540277238204
C1C[C@@H]2CNC[C@@H]2CN1,2.0,0.5400377944829902
C1CN[C@@H]2CCCN[C@@H]2C1,2.0,0.6690624443970258
FC1(F)CNCCNC1,2.0,0.35720285186419537
FC(F)(F)C1CCNCCN1,2.0,0.5355861909646207
c1n[nH]c2c1CNC2,1.0,0.3659428700611029
c1noc2c1CNC2,1.0,0.3105025326312793
c1[nH]nc2c1CNC2,1.0,0.38608061060641546
C1CNCCN1,3.0,0.4681905142441332
C1CNOCN1,1.0,0.11680816953140757
C1CCNCC1,3.0,-0.04514570649771912
C1CCNNC1,3.0,0.43589681037906525
C1CCOCC1,0.0,0.5061096773252183
C1CNCNC1,3.0,0.46224479482320485
C1CNCOC1,0.0,0.10200133106286836
C1CCOC1,0.0,0.5108192925721879
C1CCNC1,0.0,0.12121189096467495
c1cnoc1,0.0,0.48299173439420334
c1ccoc1,0.0,0.497152030411582
c1cc[nH]c1,0.0,0.5049724850467892
c1ccncc1,0.0,0.44865691350432324
C1CC2(C1)COC2,0.0,0.5747353915088599
C1CC2(C1)CCO2,0.0,0.5873217975133033
C1CC2(C1)CCN2,0.0,0.23224632937029588
C1CC2(C1)CNN2,3.0,0.22754555360801212
C1OCC12CO2,0.0,0.25933759349271845
C1NC12COC2,0.0,0.031500215752794145
C1CC12COC2,0.0,0.5669989430672522
C1NCC12CO2,0.0,0.3312209470181629
C1NCC12CN2,1.0,0.1499167313004891
C1CC12CNC2,0.0,0.3951338428668321
C1CC2(C1)CO2,0.0,0.5662671091447163
C1CC2(C1)CN2,0.0,0.4107856351661142
C1CC2(C1)CC2,0.0,0.38536535106337294
