smiles,cluster,silhouette
C1NCC12CNO2,0.0,0.040952922012201874
C1NCC12CNC2,1.0,0.06856463265914954
C1NCC12COC2,0.0,0.2770128642914868
C1CC2(CNC2)N1,0.0,-0.09354553785086059
C1CNC2(C1)CNC2,1.0,0.4180950784596206
C1CSC2(CNC2)N1,1.0,0.4981846461085239
C1CC2(CCN2)CN1,1.0,0.40854550215146795
C1CNC2(C1)CCNC2,1.0,0.49110165948504236
C1CCC2(CCNC2)NC1,1.0,0.4878374403766201
C1CC2(CCN1)NCCO2,1.0,0.4458614410879796
C1CNCC2(C1)CNC2,1.0,0.48670173487498153
C1CC2(CCN1)CCN2,1.0,0.5027936760542014
C1COCC2(CNC2)N1,1.0,0.3137258634776534
C1COC2(CN1)CNC2,1.0,0.3116886738473238
C1CNC2(CNC2)OC1,1.0,0.29207947518755617
C1CNCC2(C1)CCCN2,1.0,0.469497371647804
C1COC2(CCNC2)CN1,1.0,0.3800355780639566
C1CCC2(CCNCC2)NC1,1.0,0.45491837874342295
C1CCC2(CNC1)CNC2,1.0,0.486091891867089
C1CNC2(CC2)CN1,1.0,0.4504274515898299
C1CCC2(C1)CNCCN2,1.0,0.5031663839110831
C1CC2CNC1CN2,1.0,0.24484964692618935
C1CC2CNCC1N2,1.0,0.40361458057708816
C1NC[C@@H]2C[C@H]1CN2,1.0,0.38773658395232896
C1C[C@H]2C[C@H](CN2)N1,1.0,0.3787437832156007
C1CC2CNC1[C@H]1CNC[C@@H]21,1.0,0.48454703628672485
C1CC2NCC1C1CNCC21,1.0,0.49066216721459
C1NC[C@H]2N[C@@H]12,0.0,-0.07404508849812323
C1CN[C@@H]2C[C@@H]2N1,1.0,0.29814363442538416
C1NCC2CNCC12,1.0,0.44772087380548725
C[C@]12CNC[C@@]1(C)CNC2,1.0,0.3687062950715621
C1CO[C@H]2CNC[C@H]2N1,1.0,0.2662577604146857
C1C[C@@H]2CN[C@@H]2CN1,1.0,0.4553319748580093
C1C[C@@H]2NC[C@@H]2CN1,1.0,0.45684449751708006
C1C[C@@H]2CNC[C@@H]2CN1,1.0,0.4690466593652161
C1CN[C@@H]2CCCN[C@@H]2C1,1.0,0.46455069771272167
FC1(F)CNCCNC1,1.0,0.5186558695222862
FC(F)(F)C1CCNCCN1,1.0,0.4169047480019149
c1n[nH]c2c1CNC2,1.0,0.1140338150019171
c1noc2c1CNC2,1.0,0.0506634409501461
c1[nH]nc2c1CNC2,1.0,0.11771093625496984
C1CNCCN1,1.0,0.18890652503567787
C1CNOCN1,0.0,-0.02656441703891613
C1CCNCC1,0.0,0.10595535262455702
C1CCNNC1,1.0,0.2582840851483905
C1CCOCC1,0.0,0.4785247203695417
C1CNCNC1,1.0,0.2441855756638017
C1CNCOC1,0.0,0.26058105977694923
C1CCOC1,0.0,0.5057889869510389
C1CCNC1,0.0,0.2843240032323935
c1cnoc1,0.0,0.4491257134178464
c1ccoc1,0.0,0.41031687755167356
c1cc[nH]c1,0.0,0.4142177167969924
c1ccncc1,0.0,0.3738176895467969
C1CC2(C1)COC2,0.0,0.5261397388988126
C1CC2(C1)CCO2,0.0,0.5133521169059452
C1CC2(C1)CCN2,0.0,0.24472141561781172
C1CC2(C1)CNN2,1.0,0.09942600085260912
C1OCC12CO2,0.0,0.3975614889296995
C1NC12COC2,0.0,0.35032504713166496
C1CC12COC2,0.0,0.5323822859247512
C1NCC12CO2,0.0,0.45308625944654335
C1NCC12CN2,0.0,0.15638182592543418
C1CC12CNC2,0.0,0.42153894392434677
C1CC2(C1)CO2,0.0,0.5253751866350951
C1CC2(C1)CN2,0.0,0.4370306598453118
C1CC2(C1)CC2,0.0,0.3628915701906793
