QeD,logP,TPSA,SMR_VSA3,SlogP_VSA3,MR,NumNatoms,NumOatoms,dipole,PMI1,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,PBF
0.21893661094459885,-0.18459183903266085,0.19490725646797907,0.34303717622737046,-0.1367385618922777,0.3614664105321229,0.3817098926897155,-0.1487502064370889,0.012270766547545688,0.3796423169143364,-0.3345474664857538,-0.15050269057875598,-0.16514842026787116,0.22017538869835399,0.3009014355173789
-0.0030997595083664784,-0.3216669759994599,0.4583815189614875,0.20317928526880985,0.4017338861811864,0.04333017112756274,0.10853968059343816,0.30068672958469883,0.36750863647406545,-0.011998196146288415,0.03188624621959711,0.30368365209753845,0.3342937448474047,-0.1830152857097431,-0.07726815654674085
0.5295489536583361,0.4066035197133707,-0.08887453124795397,0.018161898687294037,-0.013822880047841136,0.2521657886297163,-0.10660155898996639,-0.22161299033880763,-0.07151424445155112,0.15502441950332285,-0.18565994967555421,0.2954982455420264,0.3112089684988382,-0.37023705981517,-0.19210905591634658
